uuid,category,sub_category,name,title,subtitle,summary,website,merchant_editorial,rules,address,city,state,phone,latitude,longitude,detail_url
d6220833-f926-43e5-b0c8-f1ad307f485b,Attraction and Activities,Sports and Fitness,Jetts Beechboro,Free,One training program,FREE TRAINING PROGRAM,https://www.jetts.com.au/clubs/jetts-beechboro/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"The Springs Shopping Centre , Cnr Bridgeman Drive & Beechboro Road North, Beechboro WA 6063, Australia",Beechboro,WA,,-31.85826562340233,115.92647062293887,https://www.entertainment.com.au/offer-details/d6220833-f926-43e5-b0c8-f1ad307f485b
42df2e98-e2af-45e3-8a5d-49c133e25aeb,Attraction and Activities,Sports and Fitness,Jetts Beechboro,Free,One personal training session,FREE PERSONAL TRAINING SESSION,https://www.jetts.com.au/clubs/jetts-beechboro/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for existing members only,"The Springs Shopping Centre , Cnr Bridgeman Drive & Beechboro Road North, Beechboro WA 6063, Australia",Beechboro,WA,,-31.85826562340233,115.92647062293887,https://www.entertainment.com.au/offer-details/42df2e98-e2af-45e3-8a5d-49c133e25aeb
1cd718a7-7642-4f71-a81d-88202c61ad79,Attraction and Activities,Sports and Fitness,Jetts Beechboro,Free,One fitness assessment,FREE FITNESS ASSESSMENT,https://www.jetts.com.au/clubs/jetts-beechboro/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for existing members only,"The Springs Shopping Centre , Cnr Bridgeman Drive & Beechboro Road North, Beechboro WA 6063, Australia",Beechboro,WA,,-31.85826562340233,115.92647062293887,https://www.entertainment.com.au/offer-details/1cd718a7-7642-4f71-a81d-88202c61ad79
019c36b9-784c-47ff-914d-02277a879f8a,Attraction and Activities,Sports and Fitness,Jetts Beechboro,Free,One club orientation,FREE CLUB ORIENTATION,https://www.jetts.com.au/clubs/jetts-beechboro/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"The Springs Shopping Centre , Cnr Bridgeman Drive & Beechboro Road North, Beechboro WA 6063, Australia",Beechboro,WA,,-31.85826562340233,115.92647062293887,https://www.entertainment.com.au/offer-details/019c36b9-784c-47ff-914d-02277a879f8a
12dac5af-bec4-4e15-bb53-72d26fedbdcf,Attraction and Activities,Sports and Fitness,Jetts Beechboro,15% off,Enjoy 15% off,15% off the regular price of BODY SCIENCE PRODUCTS,https://www.jetts.com.au/clubs/jetts-beechboro/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for existing members only,"The Springs Shopping Centre , Cnr Bridgeman Drive & Beechboro Road North, Beechboro WA 6063, Australia",Beechboro,WA,,-31.85826562340233,115.92647062293887,https://www.entertainment.com.au/offer-details/12dac5af-bec4-4e15-bb53-72d26fedbdcf
28d36c17-9e2a-414b-815a-79c56337f0fd,Attraction and Activities,Sports and Fitness,Jetts Dianella,Special,Special price,$0 JOINING FEE and ONE MONTH FREE,https://www.jetts.com.au/clubs/jetts-dianella/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"SP045, Dianella Plaza, Cnr Grand Prom &, Alexander Drive, Dianella WA 6059, Australia",Dianella,WA,,-31.895928212795475,115.87207820053892,https://www.entertainment.com.au/offer-details/28d36c17-9e2a-414b-815a-79c56337f0fd
a9a61e60-b2b7-43f7-9fd2-0a9a2784ef3b,Attraction and Activities,Sports and Fitness,Jetts Dianella,Free,One training program,FREE TRAINING PROGRAM,https://www.jetts.com.au/clubs/jetts-dianella/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"SP045, Dianella Plaza, Cnr Grand Prom &, Alexander Drive, Dianella WA 6059, Australia",Dianella,WA,,-31.895928212795475,115.87207820053892,https://www.entertainment.com.au/offer-details/a9a61e60-b2b7-43f7-9fd2-0a9a2784ef3b
aa087922-18e7-4c9c-ba3a-42db92e4af59,Attraction and Activities,Sports and Fitness,Jetts Dianella,Free,One personal training session,FREE PERSONAL TRAINING SESSION,https://www.jetts.com.au/clubs/jetts-dianella/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for existing members only,"SP045, Dianella Plaza, Cnr Grand Prom &, Alexander Drive, Dianella WA 6059, Australia",Dianella,WA,,-31.895928212795475,115.87207820053892,https://www.entertainment.com.au/offer-details/aa087922-18e7-4c9c-ba3a-42db92e4af59
d2fa9a0b-4586-4d15-8456-644197afa466,Attraction and Activities,Sports and Fitness,Jetts Dianella,Free,One fitness assessment,FREE FITNESS ASSESSMENT,https://www.jetts.com.au/clubs/jetts-dianella/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for existing members only,"SP045, Dianella Plaza, Cnr Grand Prom &, Alexander Drive, Dianella WA 6059, Australia",Dianella,WA,,-31.895928212795475,115.87207820053892,https://www.entertainment.com.au/offer-details/d2fa9a0b-4586-4d15-8456-644197afa466
96f3478d-9004-4f2f-a349-0f4c0947ea24,Attraction and Activities,Sports and Fitness,Jetts Dianella,Free,One club orientation,FREE CLUB ORIENTATION,https://www.jetts.com.au/clubs/jetts-dianella/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"SP045, Dianella Plaza, Cnr Grand Prom &, Alexander Drive, Dianella WA 6059, Australia",Dianella,WA,,-31.895928212795475,115.87207820053892,https://www.entertainment.com.au/offer-details/96f3478d-9004-4f2f-a349-0f4c0947ea24
ed8886ed-d394-4d8b-9fac-120fae5cb424,Attraction and Activities,Sports and Fitness,Jetts Dianella,15% off,Enjoy 15% off,15% off the regular price of BODY SCIENCE PRODUCTS,https://www.jetts.com.au/clubs/jetts-dianella/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for existing members only,"SP045, Dianella Plaza, Cnr Grand Prom &, Alexander Drive, Dianella WA 6059, Australia",Dianella,WA,,-31.895928212795475,115.87207820053892,https://www.entertainment.com.au/offer-details/ed8886ed-d394-4d8b-9fac-120fae5cb424
d3a06e6e-ac3f-4a4d-bde1-9850c8549e23,Attraction and Activities,Sports and Fitness,Jetts Fitness Bassendean,Special,Special price,$0 JOINING FEE and ONE MONTH FREE,https://www.jetts.com.au/clubs/jetts-bassendean/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"Bassendean Shopping Centre, Shop 33, Cnr West Road & Guildford Road, Bassendean WA 6054, Australia",Bassendean,WA,+61862782799,-31.90391499229775,115.95385067015289,https://www.entertainment.com.au/offer-details/d3a06e6e-ac3f-4a4d-bde1-9850c8549e23
17c7cafd-cb85-49b2-8e2e-5b2e5e116ffc,Attraction and Activities,Sports and Fitness,Jetts Fitness Bassendean,Free,One training program,FREE TRAINING PROGRAM,https://www.jetts.com.au/clubs/jetts-bassendean/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"Bassendean Shopping Centre, Shop 33, Cnr West Road & Guildford Road, Bassendean WA 6054, Australia",Bassendean,WA,+61862782799,-31.90391499229775,115.95385067015289,https://www.entertainment.com.au/offer-details/17c7cafd-cb85-49b2-8e2e-5b2e5e116ffc
8d77fb66-0534-449f-ac7c-a5d7dc5049e6,Attraction and Activities,Sports and Fitness,Jetts Fitness Bassendean,Free,One personal training session,FREE PERSONAL TRAINING SESSION,https://www.jetts.com.au/clubs/jetts-bassendean/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for existing members only,"Bassendean Shopping Centre, Shop 33, Cnr West Road & Guildford Road, Bassendean WA 6054, Australia",Bassendean,WA,+61862782799,-31.90391499229775,115.95385067015289,https://www.entertainment.com.au/offer-details/8d77fb66-0534-449f-ac7c-a5d7dc5049e6
825b51cf-91d6-4c77-878b-4939854b3006,Attraction and Activities,Sports and Fitness,Jetts Fitness Bassendean,Free,One fitness assessment,FREE FITNESS ASSESSMENT,https://www.jetts.com.au/clubs/jetts-bassendean/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for existing members only,"Bassendean Shopping Centre, Shop 33, Cnr West Road & Guildford Road, Bassendean WA 6054, Australia",Bassendean,WA,+61862782799,-31.90391499229775,115.95385067015289,https://www.entertainment.com.au/offer-details/825b51cf-91d6-4c77-878b-4939854b3006
cb07fb95-9dbf-463d-8574-eeb4df0cdf23,Attraction and Activities,Sports and Fitness,Jetts Fitness Bassendean,Free,One club orientation,FREE CLUB ORIENTATION,https://www.jetts.com.au/clubs/jetts-bassendean/,,,"Bassendean Shopping Centre, Shop 33, Cnr West Road & Guildford Road, Bassendean WA 6054, Australia",Bassendean,WA,+61862782799,-31.90391499229775,115.95385067015289,https://www.entertainment.com.au/offer-details/cb07fb95-9dbf-463d-8574-eeb4df0cdf23
1f529648-9983-48e0-befd-4ca23ac4e0ea,Attraction and Activities,Sports and Fitness,Jetts Fitness Bassendean,Up to $100,Enjoy 15% off,15% off the regular price of BODY SCIENCE PRODUCTS IN CLUB,https://www.jetts.com.au/clubs/jetts-bassendean/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for existing members only,"Bassendean Shopping Centre, Shop 33, Cnr West Road & Guildford Road, Bassendean WA 6054, Australia",Bassendean,WA,+61862782799,-31.90391499229775,115.95385067015289,https://www.entertainment.com.au/offer-details/1f529648-9983-48e0-befd-4ca23ac4e0ea
45196012-a77a-47ac-8e4d-52a10b8401a5,Attraction and Activities,Sports and Fitness,Jetts Hillarys,Special,Special price,$0 JOINING FEE and ONE MONTH FREE,https://www.jetts.com.au/clubs/jetts-hillarys/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"Shop 9, 37 Endeavour Road, Hillarys WA 6025, Australia",Hillarys,WA,,-31.796850617795275,115.74367573046665,https://www.entertainment.com.au/offer-details/45196012-a77a-47ac-8e4d-52a10b8401a5
